Utterance,Speaker,Dialogue_ID,Emotion,Video_Path,Start_Time,End_Time,Duration
"In the 1800s? About 1830 or so, yep.",0,91-30-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6685.mp4,319.66,322.68,3.019999999999982
"About 100 years before the PC was actually created, or at least the earliest. Why would they need that information",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6686.mp4,322.72,328.66,5.939999999999998
information if they didn't have?,0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6687.mp4,329.18,330.44,1.259999999999991
"Well, they had, it",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6688.mp4,331.28,333.54,2.260000000000048
"it was an analytical machine. I forget exactly what it was called, but it was an analytical machine to solve calculation problems and things like that. It was very slow. It was mechanical, so it wasn't electronic or anything like that. But they",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6689.mp4,335.1,347.02,11.91999999999996
"they saw the writing on the wall, but about 100 years premature",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6690.mp4,347.1,349.58,2.4799999999999613
premature to what was needed to actually make it. So they had to make their vision a reality.,0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6691.mp4,349.74,354.12,4.379999999999996
"All right. Well, I'm running out of room on my phone. This interview was great, though.",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6692.mp4,354.88,359.3,4.420000000000016
"Thank you, Isabella.",0,91-30-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6693.mp4,359.82,360.92,1.1000000000000227
Bye.,0,91-30-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6694.mp4,361.82,362.38,0.5600000000000023
Subscribe to our channel.,0,91-30-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/91-30-1920x1080_utterance_6695.mp4,362.78,363.88,1.1000000000000227
My son will tell me anything. He told me the first time he touched a boo.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6861.mp4,0.28,3.72,3.4400000000000004
"And he came home and he was like, Hey. And I go, yeah. And he goes, come",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6862.mp4,4.38,8.76,4.38
come here.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6863.mp4,8.92,9.48,0.5600000000000005
"And I walk up to him and I go, what's up? He goes, no, no, no, no, no.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6865.mp4,11.44,14.12,2.68
Outside. Now I'll tell you what I thought was happening. What I thought was happening was that point in time in every man's life where,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6866.mp4,14.52,20.96,6.440000000000001
"where they look at their father and they think to themselves,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6867.mp4,21.08,23.42,2.3400000000000034
"well, I could beat the shit out of this guy.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6868.mp4,24.14,25.94,1.8000000000000007
"Right? Everybody hits you. Whether you do it or not, you do look at your dad once. You're like, I could fucking take this dude down for sure.",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6869.mp4,26.92,34.12,7.199999999999996
"So I thought that was what was happening. So we were walking outside. I was tightening up my shoes. I'm like, oh, it's fucking on. Okay, here we go.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6871.mp4,35.58,43.2,7.620000000000003
And I thought I was going to... He's stronger than me and faster than me. I thought I was going to have to fucking poke,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6872.mp4,43.76,51.84,8.080000000000005
"poke him in the neck and be like, sorry, dude, I didn't know what to do. I didn't know.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6873.mp4,51.98,55.14,3.160000000000004
"So he goes... We get outside and he goes,",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6874.mp4,56.96,61.3,4.339999999999996
touch the boob.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6875.mp4,62.28,63.24,0.9600000000000009
"What do you think? He goes, definitely",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6877.mp4,65.88,67.24,1.3599999999999994
definitely going to try to do that again.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6878.mp4,67.5,69.7,2.200000000000003
But there are some things he tells me that I don't want to know.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6880.mp4,71.82,74.42,2.6000000000000085
"There are some things, like as a parent, there are some things you want to know. You're glad that your kid is open with you. But some shit,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6881.mp4,74.72,80.48,5.760000000000005
"it grosses me out, right? So",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6882.mp4,82.06,83.64,1.5799999999999983
"So he came home and he was like, hey, dad, hey, dad, hey, dad, hey.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6883.mp4,83.76,87.08,3.319999999999993
I,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6884.mp4,87.18,88.88,1.6999999999999886
"I got to ask you a question because you know I'm going out with Ashley and you know I like her a lot, dad.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6885.mp4,89.0,93.86,4.859999999999999
You know she's super special to me.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6886.mp4,94.0,96.38,2.3799999999999955
And so...,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6887.mp4,96.5,98.18,1.6800000000000068
"going out with her Friday for the first time. We're going to be alone, alone. And some stuff is going to happen. And I just want to make sure she still likes me on Saturday. So can I ask you a couple of questions that might make you a little uncomfortable? Good boy. And I said,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6888.mp4,99.18,116.52,17.33999999999999
you can't call a friend?,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6889.mp4,118.86,120.26,1.4000000000000057
"Like, I've done enough raising, haven't I? I got to get into this? I go, yeah, man, go ahead. He goes, thanks, dad. Okay, so first of all, dad, you know we're going to be alone and we're going to be kissing and my eyes are going to be shut,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6891.mp4,123.98,135.4,11.420000000000002
"shut, right? And I go, yeah.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6892.mp4,135.66,137.3,1.6400000000000148
"Don't be creepy, open -eyed, kissy guy. That's the worst. Isn't that the worst when you're kissing somebody and you kind of crack your eye like this and they're like this?",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6893.mp4,137.52,145.48,7.9599999999999795
"And you're like, well, fucking tonight's the night I'm going to die, okay.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6894.mp4,147.7,151.26,3.5600000000000023
"Right, I don't know why you'd be staring at me from an eighth of an inch away unless you're going to kill me later, right? And I go, yeah, dude, eyes closed. He goes, okay, good. Question number one answered.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6896.mp4,152.08,161.82,9.73999999999998
"answered. And then he goes, now,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6897.mp4,161.98,165.36,3.380000000000024
"dad, you know what? I know what to do here. And he told me what his bra move is and it's terrible, but I didn't correct him because I'm going to tell you, to tell you the truth, guys, I left high school not knowing how to undo a bra.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6898.mp4,165.74,175.96,10.22
"When I was in high school, if I wanted to see boobs, my bra move was this.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6899.mp4,176.24,180.34,4.099999999999994
You know when you,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6900.mp4,181.48,182.2,0.7199999999999989
"put the bra on top of the titties and it just,",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6901.mp4,183.34,188.12,4.780000000000001
"it just kind of pushes them down a little bit? Because every guy in here did this. Fuck it! You know what I mean? To this day, the most embarrassing thing that's ever happened to me in my life is when my bra moves. My mom came home early from work and found me trying to take her bra off of my brother.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6902.mp4,189.82,208.28,18.460000000000008
I did not live that fucking thing down for a long time.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6903.mp4,210.3,214.52,4.219999999999999
"Listen, and I'll tell you, this is why I am the way I am. I'm going to tell you what happened that night. This is who raised me. This is why I am the way I am. So that night we're at dinner, right? And my brother and I are sitting across from each other and my parents are sitting across from each other.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6904.mp4,215.14,226.36,11.220000000000027
My mom is this really passive -aggressive,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6905.mp4,227.02,229.32,2.299999999999983
Northeastern,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6906.mp4,229.44,230.38,0.9399999999999976
"Jew. She's sitting at the end of the table and she was like, Tommy, my dad, Tommy,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6907.mp4,230.7,236.28,5.5800000000000125
"Tommy,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6908.mp4,236.38,237.24,0.8600000000000136
the,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6909.mp4,238.08,238.7,0.6199999999999761
funniest thing happened today. I came home early to surprise the boys and boy did I ever.,0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6910.mp4,239.34,247.4,8.060000000000002
I came home and I found Joshua trying to take my bra off,0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6912.mp4,251.2,256.38,5.180000000000007
of Jonathan. Isn't that funny? Ha ha ha,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6913.mp4,256.96,259.34,2.3799999999999955
"And this is why I am the way I am. My dad is at the end of the table and he cuts a piece of meat and he goes,",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6914.mp4,261.42,266.04,4.6200000000000045
how'd he do? Ha,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6915.mp4,269.82,270.58,0.7599999999999909
"Okay, so my son, right? So he goes, I know what to do here, Dad. I go, okay, okay, buddy. And then, I wish I could write this. This is exactly what he did.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6916.mp4,274.54,283.82,9.279999999999973
"He starts to walk his fingers down his stomach. Ha ha ha ha ha. And he goes, and then, Dad. Ha ha ha ha.",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6917.mp4,284.06,292.46,8.399999999999977
"And he goes, this area here, I'm going to give you his quote because I couldn't have written it any better, okay? He goes, this area here,",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6918.mp4,292.8,304.12,11.319999999999991
"this, this is where I hear things get a little tricky. Ha",0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6919.mp4,305.32,311.88,6.560000000000002
"I said, you're right. It does get a little tricky. And he goes, the eyes are closed and the lights are out. I can't see anything. So how, like, Dad, how do you, uh...",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6920.mp4,315.5,325.24,9.740000000000007
"I just need to know, like, when you, like, when you do it, how do you, uh... Oh, and all the time he was saying this, I was like, man, I wish I was high for this conversation.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6921.mp4,325.32,335.84,10.519999999999982
"Fucking should be so high right now. But he's like, Dad, how do you... Okay, I'm going to start over, Dad. Okay, oh, okay. Kissing, eyes closed. Boobs, like them. Take a walk downtown. To Tricky Town. And here we are. So, Dad, what I need to know from you is, when",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6922.mp4,337.28,356.46,19.180000000000007
"when you're in this area, how do you, Dad,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6923.mp4,356.6,361.26,4.659999999999968
"Dad, how, Dad, how do you...",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6924.mp4,361.4,365.02,3.620000000000005
"I'm just going to say it. Dad, okay, Dad.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6925.mp4,365.32,367.5,2.180000000000007
"Dad, how do you touch a woman's banana? How do you do that? And I was like, you want to know how I... Hold on. You want to know how I... I don't know. It's gross. It's gross. I don't know. I can't talk to you about it. Google it. I'm not going to give you my secrets. Are you kidding me?",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6926.mp4,368.06,386.12,18.06
"I worked hard for those secrets. It's trial and error, trial and error, trial and error. Every man in America tries something in high school. It doesn't work. You fucking try something else. Every guy in here stumbled out of the gate. You think I'm going to kick you to the finish line? Fuck you. Figure it out like the rest of us did.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6927.mp4,386.3,405.5,19.19999999999999
"You don't go from apprentice to sorcerer in one day. That's all I'm saying. I'm pretty sure it's like Harry Potter, seven movies, maybe eight. I don't fucking know. Look, I didn't know anything the first time I went down a girl's pants. It would have been nice. Sure would have been nice if somebody had told me, but nobody ever did. The first time I went down a girl's pants, it would have been nice if somebody told me that the hole was",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6928.mp4,405.62,426.96,21.33999999999997
was so far back.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6929.mp4,427.36,430.14,2.7799999999999727
I was pushing around here forever.,0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6930.mp4,431.24,433.84,2.599999999999966
"I'm like, how do you get in there? If I keep tapping on it, is it going to work? Is it going to pop open? I mean, no wonder they call it the clam. I'm hitting the shell right now.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6931.mp4,435.04,447.5,12.45999999999998
"Do I need a Wi -Fi password for this motherfucker? Little pig, little pig, let me in. Like, I don't know. And then when I finally hit a hole, I thought, I'm so far back, I'm in the wrong one. I jumped the vagina. And here was the worst part. Teenage boys are so bad at sex. When I finally realized I was in the right place,",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6932.mp4,448.72,470.54,21.82
I,0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6933.mp4,471.2,473.78,2.579999999999984
I just left my finger there like I was taking her temperature or something.,0,video1.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6934.mp4,474.0,477.56,3.5600000000000023
"No movement or anything, just this right here. Like she was a Thanksgiving turkey and I was just waiting for her to be done.",0,video1.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/video1_utterance_6935.mp4,477.74,486.28,8.539999999999964
"guys, this is Millie and I'm smiling to hide the pain of feeling inside So last episode was very heartbreaking to watch and now I'm here with Ducky, my tish and",0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6936.mp4,0.16,10.16,10.0
know what?,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6937.mp4,10.86,11.62,0.7599999999999998
Let's start a shit already,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6938.mp4,12.94,14.74,1.8000000000000007
"right, oh",0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6940.mp4,26.88,27.58,0.6999999999999993
oh this is imaginary,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6941.mp4,29.18,29.84,0.6600000000000001
imaginary,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6942.mp4,30.54,31.62,1.0800000000000018
"Oh, that's me I need my",0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6949.mp4,45.28,47.54,2.259999999999998
my future boyfriend to be like Jerry,0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6950.mp4,52.22,54.32,2.1000000000000014
"Carl's grave, right?",0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6951.mp4,58.56,59.78,1.2199999999999989
at michelle. She's so heartbroken Carl,0,9-15-1920x1080.mp4,anger,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6952.mp4,74.18,79.3,5.11999999999999
I'm just fine just,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6954.mp4,101.72,102.96,1.2399999999999949
just why him,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6955.mp4,104.58,105.96,1.3799999999999957
didn't deserve it,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6956.mp4,110.38,112.04,1.6600000000000108
That's how it happened,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6957.mp4,117.88,118.98,1.1000000000000083
He's just talking to his,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6958.mp4,124.02,124.52,0.5
talking to his dad He's such a good kid like oh my goodness Why the happy music this is not happy at all We must,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6959.mp4,127.66,142.02,14.360000000000014
preacher who has promised me For all my sins to be paid for,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6960.mp4,149.92,152.76,2.8400000000000034
I can't I'm sorry There,0,9-15-1920x1080.mp4,disgust,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6961.mp4,160.52,163.86,3.3400000000000034
There he is just writing letters for everyone,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6962.mp4,164.04,168.5,4.460000000000008
"Oh my goodness Are you serious? Oh my goodness No, oh",0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6963.mp4,174.64,183.12,8.480000000000018
They're so adorable,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6964.mp4,187.4,189.18,1.7800000000000011
But he's taking polaroids I can't This,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6965.mp4,190.36,192.22,1.8599999999999848
This song's not helping I'm not happy He's eating his last chocolate bar Oh Michelle,0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6966.mp4,192.46,201.54,9.079999999999984
He's like smiling But adding his pain,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6967.mp4,203.42,209.64,6.219999999999999
Thanks for turning your wszystko He,0,9-15-1920x1080.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6968.mp4,217.52,220.38,2.859999999999985
season 2,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6969.mp4,221.18,231.0,9.819999999999991
2 That his,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6970.mp4,232.78,234.04,1.259999999999991
his stand a chance not,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6971.mp4,235.58,237.8,2.219999999999999
not just Carol just right I'm,0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6972.mp4,238.44,240.24,1.8000000000000114
I'm going to no,0,9-15-1920x1080.mp4,joy,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6973.mp4,240.58,241.64,1.059999999999974
no you're not,0,9-15-1920x1080.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6974.mp4,242.94,244.2,1.259999999999991
I'm still working and I'm not gonna let him kill you I,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6975.mp4,245.26,247.88,2.6200000000000045
can do it I,0,9-15-1920x1080.mp4,surprise,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6976.mp4,248.76,249.54,0.7800000000000011
can help you,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6977.mp4,250.1,250.82,0.7199999999999989
Morgan caught me the stick yeah,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6978.mp4,251.98,253.24,1.260000000000019
yeah but it's,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6979.mp4,253.34,254.58,1.240000000000009
it's very hazardous for him to be honest but,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6980.mp4,254.94,257.06,2.1200000000000045
but I know why he wants to do it,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6981.mp4,257.9,260.3,2.400000000000034
fine No,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6984.mp4,301.9,302.38,0.4800000000000182
individual stay down no I didn't it was,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6985.mp4,303.18,305.94,2.759999999999991
want someone,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6986.mp4,319.36,319.78,0.4199999999999591
"wasn't that way, no.",0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6987.mp4,337.92,339.38,1.4599999999999795
got that.,0,9-15-1920x1080.mp4,sadness,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6988.mp4,350.38,351.04,0.660000000000025
got that. Change position because YOLO.,0,9-15-1920x1080.mp4,neutral,/home/s2751435/Work/msc/TelME/dataset/AffWild2/utterance_clips_train/9-15-1920x1080_utterance_6989.mp4,359.22,360.82,1.599999999999966
